"table"	"variable"	"sumlevel"	"change_cv"	"change_cv_count"
"b25063"	"b25063_015"	"160"	"medium"	98
"b25063"	"b25063_015"	"170"	"high"	1
"b25063"	"b25063_015"	"170"	"low"	2
"b25063"	"b25063_015"	"170"	"medium"	1
"b25063"	"b25063_015"	"250"	"low"	26
"b25063"	"b25063_015"	"250"	"medium"	1
"b25063"	"b25063_015"	"251"	"low"	8
"b25063"	"b25063_015"	"256"	"low"	25
"b25063"	"b25063_015"	"258"	"low"	28
"b25063"	"b25063_015"	"310"	"high"	23
"b25063"	"b25063_015"	"310"	"low"	157
"b25063"	"b25063_015"	"310"	"medium"	59
"b25063"	"b25063_015"	"400"	"high"	29
"b25063"	"b25063_015"	"400"	"low"	543
"b25063"	"b25063_015"	"400"	"medium"	65
"b25063"	"b25063_015"	"500"	"high"	30
"b25063"	"b25063_015"	"500"	"low"	117
"b25063"	"b25063_015"	"500"	"medium"	98
"b25063"	"b25063_015"	"795"	"high"	11
"b25063"	"b25063_015"	"795"	"low"	704
"b25063"	"b25063_015"	"795"	"medium"	201
"b25063"	"b25063_015"	"860"	"high"	1
"b25063"	"b25063_015"	"860"	"low"	2628
"b25063"	"b25063_015"	"860"	"medium"	189
"b25063"	"b25063_016"	"010"	"high"	1
"b25063"	"b25063_016"	"020"	"high"	4
"b25063"	"b25063_016"	"030"	"high"	8
"b25063"	"b25063_016"	"030"	"low"	1
"b25063"	"b25063_016"	"040"	"high"	16
"b25063"	"b25063_016"	"040"	"low"	10
"b25063"	"b25063_016"	"040"	"medium"	16
"b25063"	"b25063_016"	"050"	"high"	42
"b25063"	"b25063_016"	"050"	"low"	599
"b25063"	"b25063_016"	"050"	"medium"	80
"b25063"	"b25063_016"	"060"	"high"	30
"b25063"	"b25063_016"	"060"	"low"	1951
"b25063"	"b25063_016"	"060"	"medium"	138
"b25063"	"b25063_016"	"140"	"low"	5942
"b25063"	"b25063_016"	"140"	"medium"	94
"b25063"	"b25063_016"	"150"	"low"	6042
"b25063"	"b25063_016"	"150"	"medium"	43
"b25063"	"b25063_016"	"160"	"high"	17
"b25063"	"b25063_016"	"160"	"low"	1638
"b25063"	"b25063_016"	"160"	"medium"	137
"b25063"	"b25063_016"	"170"	"high"	1
"b25063"	"b25063_016"	"170"	"low"	3
"b25063"	"b25063_016"	"250"	"low"	29
"b25063"	"b25063_016"	"250"	"medium"	1
"b25063"	"b25063_016"	"251"	"low"	13
"b25063"	"b25063_016"	"251"	"medium"	1
"b25063"	"b25063_016"	"256"	"low"	29
"b25063"	"b25063_016"	"256"	"medium"	2
"b25063"	"b25063_016"	"258"	"low"	35
"b25063"	"b25063_016"	"258"	"medium"	1
"b25063"	"b25063_016"	"310"	"high"	21
"b25063"	"b25063_016"	"310"	"low"	171
"b25063"	"b25063_016"	"310"	"medium"	43
"b25063"	"b25063_016"	"400"	"high"	28
"b25063"	"b25063_016"	"400"	"low"	509
"b25063"	"b25063_016"	"400"	"medium"	59
"b25063"	"b25063_016"	"500"	"high"	35
"b25063"	"b25063_016"	"500"	"low"	110
"b25063"	"b25063_016"	"500"	"medium"	87
"b25063"	"b25063_016"	"795"	"high"	11
"b25063"	"b25063_016"	"795"	"low"	687
"b25063"	"b25063_016"	"795"	"medium"	223
"b25063"	"b25063_016"	"860"	"low"	2644
"b25063"	"b25063_016"	"860"	"medium"	221
"b25063"	"b25063_017"	"010"	"high"	1
"b25063"	"b25063_017"	"020"	"high"	3
"b25063"	"b25063_017"	"020"	"low"	1
"b25063"	"b25063_017"	"030"	"high"	6
"b25063"	"b25063_017"	"030"	"low"	1
"b25063"	"b25063_017"	"040"	"high"	11
"b25063"	"b25063_017"	"040"	"low"	10
"b25063"	"b25063_017"	"040"	"medium"	16
"b25063"	"b25063_017"	"050"	"high"	28
"b25063"	"b25063_017"	"050"	"low"	538
"b25063"	"b25063_017"	"050"	"medium"	83
"b25063"	"b25063_017"	"060"	"high"	22
"b25063"	"b25063_017"	"060"	"low"	1788
"b25063"	"b25063_017"	"060"	"medium"	134
"b25063"	"b25063_017"	"140"	"high"	1
"b25063"	"b25063_017"	"140"	"low"	6089
"b25063"	"b25063_017"	"140"	"medium"	59
"b25063"	"b25063_017"	"150"	"high"	1
"b25063"	"b25063_017"	"150"	"low"	6149
"b25063"	"b25063_017"	"150"	"medium"	38
"b25063"	"b25063_017"	"160"	"high"	15
"b25063"	"b25063_017"	"160"	"low"	1550
"b25063"	"b25063_017"	"160"	"medium"	132
"b25063"	"b25063_017"	"170"	"high"	1
"b25063"	"b25063_017"	"170"	"low"	1
"b25063"	"b25063_017"	"250"	"low"	30
"b25063"	"b25063_017"	"251"	"low"	12
"b25063"	"b25063_017"	"256"	"low"	19
"b25063"	"b25063_017"	"256"	"medium"	1
"b25063"	"b25063_017"	"258"	"low"	20
"b25063"	"b25063_017"	"310"	"high"	19
"b25063"	"b25063_017"	"310"	"low"	167
"b25063"	"b25063_017"	"310"	"medium"	29
"b25063"	"b25063_017"	"400"	"high"	23
"b25063"	"b25063_017"	"400"	"low"	503
"b25063"	"b25063_017"	"400"	"medium"	48
"b25063"	"b25063_017"	"500"	"high"	27
"b25063"	"b25063_017"	"500"	"low"	104
"b25063"	"b25063_017"	"500"	"medium"	87
"b25063"	"b25063_017"	"795"	"high"	8
"b25063"	"b25063_017"	"795"	"low"	644
"b25063"	"b25063_017"	"795"	"medium"	214
"b25063"	"b25063_017"	"860"	"high"	2
"b25063"	"b25063_017"	"860"	"low"	2634
"b25063"	"b25063_017"	"860"	"medium"	180
"b25063"	"b25063_018"	"010"	"high"	1
"b25063"	"b25063_018"	"020"	"high"	4
"b25063"	"b25063_018"	"030"	"high"	6
"b25063"	"b25063_018"	"030"	"medium"	2
"b25063"	"b25063_018"	"040"	"high"	17
"b25063"	"b25063_018"	"040"	"low"	7
"b25063"	"b25063_018"	"040"	"medium"	20
"b25063"	"b25063_018"	"050"	"high"	48
"b25063"	"b25063_018"	"050"	"low"	685
"b25063"	"b25063_018"	"050"	"medium"	121
"b25063"	"b25063_018"	"060"	"high"	45
"b25063"	"b25063_018"	"060"	"low"	2579
"b25063"	"b25063_018"	"060"	"medium"	237
"b25063"	"b25063_018"	"140"	"high"	3
"b25063"	"b25063_018"	"140"	"low"	9693
"b25063"	"b25063_018"	"140"	"medium"	362
"b25063"	"b25063_018"	"150"	"high"	4
"b25063"	"b25063_018"	"150"	"low"	12742
"b25063"	"b25063_018"	"150"	"medium"	240
"b25063"	"b25063_018"	"160"	"high"	32
"b25063"	"b25063_018"	"160"	"low"	2242
"b25063"	"b25063_018"	"160"	"medium"	241
"b25063"	"b25063_018"	"170"	"high"	1
"b25063"	"b25063_018"	"170"	"low"	1
"b25063"	"b25063_018"	"170"	"medium"	1
"b25063"	"b25063_018"	"250"	"low"	37
"b25063"	"b25063_018"	"250"	"medium"	3
"b25063"	"b25063_018"	"251"	"low"	10
"b25063"	"b25063_018"	"256"	"low"	25
"b25063"	"b25063_018"	"256"	"medium"	2
"b25063"	"b25063_018"	"258"	"low"	36
"b25063"	"b25063_018"	"258"	"medium"	2
"b25063"	"b25063_018"	"310"	"high"	25
"b25063"	"b25063_018"	"310"	"low"	230
"b25063"	"b25063_018"	"310"	"medium"	54
"b25063"	"b25063_018"	"400"	"high"	31
"b25063"	"b25063_018"	"400"	"low"	651
"b25063"	"b25063_018"	"400"	"medium"	71
"b25063"	"b25063_018"	"500"	"high"	53
"b25063"	"b25063_018"	"500"	"low"	126
"b25063"	"b25063_018"	"500"	"medium"	103
"b25063"	"b25063_018"	"795"	"high"	35
"b25063"	"b25063_018"	"795"	"low"	771
"b25063"	"b25063_018"	"795"	"medium"	368
"b25063"	"b25063_018"	"860"	"high"	7
"b25063"	"b25063_018"	"860"	"low"	3578
"b25063"	"b25063_018"	"860"	"medium"	432
"b25063"	"b25063_019"	"020"	"high"	4
"b25063"	"b25063_019"	"030"	"high"	7
"b25063"	"b25063_019"	"030"	"medium"	1
"b25063"	"b25063_019"	"040"	"high"	27
"b25063"	"b25063_019"	"040"	"low"	6
"b25063"	"b25063_019"	"040"	"medium"	11
"b25063"	"b25063_019"	"050"	"high"	31
"b25063"	"b25063_019"	"050"	"low"	710
"b25063"	"b25063_019"	"050"	"medium"	137
"b25063"	"b25063_019"	"060"	"high"	31
"b25063"	"b25063_019"	"060"	"low"	2371
"b25063"	"b25063_019"	"060"	"medium"	224
"b25063"	"b25063_019"	"140"	"low"	9654
"b25063"	"b25063_019"	"140"	"medium"	295
"b25063"	"b25063_019"	"150"	"low"	12218
"b25063"	"b25063_019"	"150"	"medium"	189
"b25063"	"b25063_019"	"160"	"high"	17
"b25063"	"b25063_019"	"160"	"low"	2202
"b25063"	"b25063_019"	"160"	"medium"	249
"b25063"	"b25063_019"	"170"	"low"	2
"b25063"	"b25063_019"	"170"	"medium"	2
"b25063"	"b25063_019"	"250"	"high"	1
"b25063"	"b25063_019"	"250"	"low"	36
"b25063"	"b25063_019"	"250"	"medium"	3
"b25063"	"b25063_019"	"251"	"low"	14
"b25063"	"b25063_019"	"251"	"medium"	1
"b25063"	"b25063_019"	"256"	"low"	31
"b25063"	"b25063_019"	"256"	"medium"	2
"b25063"	"b25063_019"	"258"	"low"	25
